id,session_num,su_num,time_clip_start,time_clip_end,time_start,time_end,place,place_raw,scale,journey,scale_order
182,2.0,173.0,1:30:00,1:30:14,1900-01-01 02:53:02,1900-01-01 02:53:16,Haiti,Haiti,country,null,6
183,2.0,174.0,1:30:14,1:31:28,1900-01-01 02:53:16,1900-01-01 02:54:30,Haiti,Haiti,country,null,6
184,2.0,175.0,1:31:28,1:31:44,1900-01-01 02:54:30,1900-01-01 02:54:46,_end,none,null,null,8
185,2.0,176.0,1:31:44,1:32:44,1900-01-01 02:54:46,1900-01-01 02:55:46,"Pétionville, Haiti",Pétionville; Haiti,local,null,3
186,2.0,177.0,1:32:44,1:33:00,1900-01-01 02:55:46,1900-01-01 02:56:02,_end,none,null,null,8
187,2.0,178.0,1:33:00,1:33:44,1900-01-01 02:56:02,1900-01-01 02:56:46,_end,none,null,null,8
188,2.0,179.0,1:33:44,1:34:52,1900-01-01 02:56:46,1900-01-01 02:57:54,"Paris, France",Paris; France,city / area,null,4
189,2.0,180.0,1:34:52,1:34:54,1900-01-01 02:57:54,1900-01-01 02:57:56,_end,none,null,null,8
190,2.0,181.0,1:34:54,1:37:13,1900-01-01 02:57:56,1900-01-01 03:00:15,_end,none,null,null,8
191,2.0,182.0,1:37:13,1:37:39,1900-01-01 03:00:15,1900-01-01 03:00:41,Haiti,Haiti,country,null,6
192,2.0,183.0,1:37:39,1:39:20,1900-01-01 03:00:41,1900-01-01 03:02:22,Haiti,Haiti,country,null,6
193,2.0,184.0,1:39:20,1:40:37,1900-01-01 03:02:22,1900-01-01 03:03:39,Haiti,Haiti,country,null,6
194,2.0,185.0,1:40:37,1:41:47,1900-01-01 03:03:39,1900-01-01 03:04:49,"Port-au-Prince, Haiti",Port-au-Prince; Haiti,city / area,null,4
195,2.0,186.0,1:41:47,1:43:02,1900-01-01 03:04:49,1900-01-01 03:06:04,"Port-au-Prince, Haiti",Port-au-Prince; Haiti,city / area,null,4
196,2.0,187.0,1:43:02,1:43:04,1900-01-01 03:06:04,1900-01-01 03:06:06,_end,none,null,null,8
197,2.0,188.0,1:43:04,1:44:17,1900-01-01 03:06:06,1900-01-01 03:07:19,"Port-au-Prince, Haiti",Port-au-Prince; Haiti,city / area,null,4
198,2.0,189.0,1:44:17,1:44:51,1900-01-01 03:07:19,1900-01-01 03:07:53,"Montreal, Canada",Montreal; Canada,city / area,null,4
199,2.0,190.0,1:44:51,1:44:57,1900-01-01 03:07:53,1900-01-01 03:07:59,_end,none,null,null,8
200,2.0,191.0,1:44:57,1:45:55,1900-01-01 03:07:59,1900-01-01 03:08:57,Haiti,Haiti,country,null,6
201,2.0,192.0,1:45:55,1:46:00,1900-01-01 03:08:57,1900-01-01 03:09:02,_end,none,null,null,8
202,2.0,193.0,1:46:00,1:46:47,1900-01-01 03:09:02,1900-01-01 03:09:49,"Pénitentier National, Port-au-Prince, Haiti",Pénitentier National; Port-au-Prince; Haiti,very local,null,2
203,2.0,194.0,1:46:47,1:49:17,1900-01-01 03:09:49,1900-01-01 03:12:19,Haiti,Haiti; Montreal,country,null,6
204,null,null,null,null,1900-01-01 03:09:49,1900-01-01 03:12:19,"Montreal, Canada",null,city / area,null,4
205,2.0,195.0,1:49:17,1:49:25,1900-01-01 03:12:19,1900-01-01 03:12:27,Haiti,Haiti,country,null,6
206,2.0,196.0,1:49:25,1:50:13,1900-01-01 03:12:27,1900-01-01 03:13:15,Haiti,Haiti,country,null,6
207,2.0,197.0,1:50:13,1:50:14,1900-01-01 03:13:15,1900-01-01 03:13:16,_end,none,null,null,8
208,2.0,198.0,1:50:14,1:50:36,1900-01-01 03:13:16,1900-01-01 03:13:38,Haiti,Haiti,country,null,6
209,2.0,199.0,1:50:36,1:50:38,1900-01-01 03:13:38,1900-01-01 03:13:40,_end,none,null,null,8
210,2.0,200.0,1:50:38,1:51:51,1900-01-01 03:13:40,1900-01-01 03:14:53,"Grande Riviere du Nord, Haiti",Grande Riviere du Nord; Haiti,city / area,null,4
211,2.0,201.0,1:51:51,1:51:56,1900-01-01 03:14:53,1900-01-01 03:14:58,_end,none,null,null,8
212,2.0,202.0,1:51:56,1:52:21,1900-01-01 03:14:58,1900-01-01 03:15:23,"Grande Riviere du Nord, Haiti",Grande Riviere du Nord; Haiti,city / area,null,4
213,2.0,203.0,1:52:21,1:52:32,1900-01-01 03:15:23,1900-01-01 03:15:34,Haiti,Haiti,country,null,6
214,2.0,204.0,1:52:32,1:52:55,1900-01-01 03:15:34,1900-01-01 03:15:57,Haiti,Haiti,country,null,6
215,2.0,205.0,1:52:55,1:53:35,1900-01-01 03:15:57,1900-01-01 03:16:37,Haiti,Mexico City; Chile; Cuba,country,null,6
216,null,null,null,null,1900-01-01 03:15:57,1900-01-01 03:16:37,"Mexico City, Mexico",null,city / area,null,4
217,null,null,null,null,1900-01-01 03:15:57,1900-01-01 03:16:37,Chile,null,country,null,6
218,null,null,null,null,1900-01-01 03:15:57,1900-01-01 03:16:37,Cuba,null,country,null,6
219,2.0,206.0,1:53:35,1:53:38,1900-01-01 03:16:37,1900-01-01 03:16:40,_end,none,null,null,8
220,2.0,207.0,1:53:38,1:55:17,1900-01-01 03:16:40,1900-01-01 03:18:19,"Pénitentier National, Port-au-Prince, Haiti",Pénitentier National; Port-au-Prince; Haiti,very local,null,2
221,2.0,208.0,1:55:17,1:55:26,1900-01-01 03:18:19,1900-01-01 03:18:28,_end,none,null,null,8
222,2.0,209.0,1:55:26,1:55:33,1900-01-01 03:18:28,1900-01-01 03:18:35,_end,none,null,null,8
223,2.0,210.0,1:55:33,#REF!,1900-01-01 03:18:35,1900-01-01 03:18:38,"Mexico City, Mexico",Mexico City; Mexico,city / area,null,4
224,2.0,211.0,1:55:36,1:56:33,1900-01-01 03:18:38,1900-01-01 03:19:35,"Mexico City, Mexico",Mexico City; Mexico,city / area,null,4
225,2.0,212.0,1:56:33,1:59:56,1900-01-01 03:19:35,1900-01-01 03:22:58,Chile,Chile,country,null,6
226,2.0,213.0,1:59:22,1:59:27,1900-01-01 03:22:24,1900-01-01 03:22:29,Chile,Chile,country,null,6
227,2.0,214.0,1:59:27,1:59:56,1900-01-01 03:22:29,1900-01-01 03:22:58,Chile,Chile,country,null,6
228,2.0,215.0,1:59:56,2:00:00,1900-01-01 03:22:58,1900-01-01 03:23:02,Cuba,Cuba,country,null,6
229,2.0,216.0,2:00:00,2:00:30,1900-01-01 03:23:02,1900-01-01 03:23:32,Cuba,Cuba,country,null,6
230,2.0,217.0,2:00:30,2:00:36,1900-01-01 03:23:32,1900-01-01 03:23:38,Cuba,Cuba,country,null,6
231,2.0,218.0,2:00:36,2:01:04,1900-01-01 03:23:38,1900-01-01 03:24:06,Chile,Cuba; Chile,country,null,6
232,null,null,null,null,1900-01-01 03:23:38,1900-01-01 03:24:06,Cuba,null,country,null,6
233,2.0,219.0,2:01:04,2:01:10,1900-01-01 03:24:06,1900-01-01 03:24:12,Cuba,Cuba,country,null,6
234,2.0,220.0,2:01:10,2:02:50,1900-01-01 03:24:12,1900-01-01 03:25:52,Cuba,Cuba,country,null,6
235,2.0,221.0,2:02:50,2:02:56,1900-01-01 03:25:52,1900-01-01 03:25:58,_end,none,null,null,8
236,2.0,222.0,2:02:56,2:04:36,1900-01-01 03:25:58,1900-01-01 03:27:38,Cuba,Cuba,country,null,6
237,2.0,223.0,2:04:36,2:05:11,1900-01-01 03:27:38,1900-01-01 03:28:13,Cuba,Cuba,country,null,6
238,2.0,224.0,2:05:11,2:05:14,1900-01-01 03:28:13,1900-01-01 03:28:16,Mexico,Mexico,country,null,6
239,2.0,225.0,2:05:14,2:06:28,1900-01-01 03:28:16,1900-01-01 03:29:30,"Pénitentier National, Port-au-Prince, Haiti",Pénitentier National; Port-au-Prince; Haiti,very local,null,2
240,2.0,226.0,2:06:28,2:06:33,1900-01-01 03:29:30,1900-01-01 03:29:35,"Toussaint Louverture International Airport, Haiti; Mexico city, Mexico",Mexico City; Mexico,journey,Journey 1 ,1
241,2.0,227.0,2:06:33,2:07:21,1900-01-01 03:29:35,1900-01-01 03:30:23,Chile,Chile; Cuba,country,null,6
242,null,null,null,null,1900-01-01 03:29:35,1900-01-01 03:30:23,Cuba,null,country,null,6
243,2.0,228.0,2:07:21,2:07:24,1900-01-01 03:30:23,1900-01-01 03:30:26,_end,none,null,null,8
244,2.0,229.0,2:07:24,2:07:50,1900-01-01 03:30:26,1900-01-01 03:30:52,_end,none,null,null,8
245,2.0,230.0,2:07:50,2:07:51,1900-01-01 03:30:52,1900-01-01 03:30:53,Cuba,Cuba,country,null,6
246,2.0,231.0,2:07:51,2:08:08,1900-01-01 03:30:53,1900-01-01 03:31:10,"Havana, Cuba",Havana; Cuba,city / area,null,4
247,2.0,232.0,2:08:08,2:08:22,1900-01-01 03:31:10,1900-01-01 03:31:24,"Havana, Cuba",Havana; Cuba,city / area,null,4
248,2.0,233.0,2:08:22,2:08:24,1900-01-01 03:31:24,1900-01-01 03:31:26,"Havana, Cuba",Havana; Cuba,city / area,null,4
249,2.0,234.0,2:08:24,2:08:51,1900-01-01 03:31:26,1900-01-01 03:31:53,"Havana, Cuba",Santa Maria Del Mar; Cuba,city / area,null,4
250,2.0,235.0,2:08:51,2:08:53,1900-01-01 03:31:53,1900-01-01 03:31:55,_end,none,null,null,8
251,2.0,236.0,2:08:53,2:11:51,1900-01-01 03:31:55,1900-01-01 03:34:53,Cuba,Cuba,country,null,6
252,2.0,237.0,2:11:51,2:12:00,1900-01-01 03:34:53,1900-01-01 03:35:02,Cuba,Cuba,country,null,6
253,2.0,238.0,2:12:00,2:12:04,1900-01-01 03:35:02,1900-01-01 03:35:06,_end,none,null,null,8
254,2.0,239.0,2:12:04,2:12:57,1900-01-01 03:35:06,1900-01-01 03:35:59,Cuba,Cuba,country,null,6
255,2.0,240.0,2:12:57,2:14:15,1900-01-01 03:35:59,1900-01-01 03:37:17,Cuba,Cuba,country,null,6
256,2.0,241.0,2:14:15,2:14:40,1900-01-01 03:37:17,1900-01-01 03:37:42,Cuba,Cuba,country,null,6
257,2.0,242.0,2:14:40,2:14:57,1900-01-01 03:37:42,1900-01-01 03:37:59,"Montreal, Canada",Montreal; Canada,city / area,null,4
258,2.0,243.0,2:14:57,2:15:08,1900-01-01 03:37:59,1900-01-01 03:38:10,_end,none,null,null,8
259,2.0,244.0,2:15:08,2:16:05,1900-01-01 03:38:10,1900-01-01 03:39:07,"Montreal, Canada",Montreal; Canada,city / area,null,4
260,2.0,245.0,2:16:05,2:16:05,1900-01-01 03:39:07,1900-01-01 03:39:07,_end,none,null,null,8
261,2.0,246.0,2:16:05,2:16:40,1900-01-01 03:39:07,1900-01-01 03:39:42,"Montreal, Canada",Montreal; Canada,city / area,null,4
262,2.0,247.0,2:16:40,2:16:58,1900-01-01 03:39:42,1900-01-01 03:40:00,"Montreal, Canada",Montreal; Canada,city / area,null,4
263,2.0,248.0,2:16:58,2:17:17,1900-01-01 03:40:00,1900-01-01 03:40:19,Haiti,Haiti; Cuba; Montreal,country,null,6
264,null,null,null,null,1900-01-01 03:40:00,1900-01-01 03:40:19,Cuba,null,country,null,6
265,null,null,null,null,1900-01-01 03:40:00,1900-01-01 03:40:19,"Montreal, Canada",null,city / area,null,4
266,2.0,249.0,2:17:17,2:20:50,1900-01-01 03:40:19,1900-01-01 03:43:52,Haiti,Haiti; Cuba; Montreal,country,null,6
267,null,null,null,null,1900-01-01 03:40:19,1900-01-01 03:43:52,Cuba,null,country,null,6
268,null,null,null,null,1900-01-01 03:40:19,1900-01-01 03:43:52,"Montreal, Canada",null,city / area,null,4
269,2.0,250.0,2:20:50,2:22:13,1900-01-01 03:43:52,1900-01-01 03:45:15,"Montreal, Canada",Montreal; Cuba,city / area,null,4
270,null,null,null,null,1900-01-01 03:43:52,1900-01-01 03:45:15,Cuba,null,country,null,6
271,2.0,251.0,2:22:13,2:22:19,1900-01-01 03:45:15,1900-01-01 03:45:21,"Montreal, Canada",Montreal; Cuba,city / area,null,4
272,null,null,null,null,1900-01-01 03:45:15,1900-01-01 03:45:21,Cuba,null,country,null,6
273,2.0,252.0,2:22:19,2:24:29,1900-01-01 03:45:21,1900-01-01 03:47:31,_end,none,null,null,8
274,2.0,253.0,2:24:29,2:28:06,1900-01-01 03:47:31,1900-01-01 03:51:08,"Montreal, Canada",Montreal; Canada; Cuba,city / area,null,4
275,null,null,null,null,1900-01-01 03:47:31,1900-01-01 03:51:08,Cuba,null,country,null,6
276,2.0,254.0,2:28:06,2:29:02,1900-01-01 03:51:08,1900-01-01 03:52:04,"Montreal, Canada",Montreal; Canada,city / area,null,4
