id,session_num,time_clip,time,place,place_raw,scale,scale_order
230,2.0,0:35:17,1900-01-01 02:29:32,"American consulate, Montreal, Canada",American consulate; Montreal; Qc,very local,2
231,2.0,0:35:21,1900-01-01 02:29:36,Europe,Europe,continent,7
232,2.0,0:32:50,1900-01-01 02:27:05,USA,USA,country,6
233,2.0,0:36:52,1900-01-01 02:31:07,USA,USA,country,6
234,2.0,0:38:54,1900-01-01 02:33:09,Russia,Russia,country,6
235,2.0,0:39:01,1900-01-01 02:33:16,Cuba,Cuba,country,6
236,2.0,0:39:58,1900-01-01 02:34:13,USA,USA,country,6
237,2.0,0:40:19,1900-01-01 02:34:34,USA,USA,country,6
238,2.0,0:42:22,1900-01-01 02:36:37,Vietnam,Vietnam,country,6
239,2.0,0:42:38,1900-01-01 02:36:53,Vietnam,Vietnam,country,6
240,2.0,0:45:08,1900-01-01 02:39:23,Haiti,Haiti,country,6
241,2.0,0:45:21,1900-01-01 02:39:36,Chile,Chile,country,6
242,2.0,0:45:52,1900-01-01 02:40:07,"Quebec, Canada",Quebec,region,5
243,2.0,0:46:43,1900-01-01 02:40:58,"Quebec City, Canada",Quebec City; Qc,city / area,4
244,2.0,0:47:12,1900-01-01 02:41:27,"Outremont, Montreal, Canada",Outremont; Montreal; Qc,local,3
245,2.0,0:47:17,1900-01-01 02:41:32,"Outremont, Montreal, Canada",Outremont; Montreal; Qc,local,3
246,2.0,0:51:14,1900-01-01 02:45:29,"Quebec City, Canada",Quebec City; Qc,city / area,4
247,2.0,0:51:30,1900-01-01 02:45:45,"Quebec City, Canada",Quebec City; Qc,city / area,4
248,2.0,0:52:24,1900-01-01 02:46:39,"UQAM, Montreal, Canada",UQAM; Montreal; Qc,very local,2
249,2.0,0:52:50,1900-01-01 02:47:05,"Quebec, Canada",Quebec,region,5
250,2.0,0:53:06,1900-01-01 02:47:21,"Quebec City, Canada",Quebec City; Qc,city / area,4
251,2.0,0:54:10,1900-01-01 02:48:25,"McGill, Montreal, Canada",McGill; Montreal; Qc,very local,2
252,2.0,0:54:40,1900-01-01 02:48:55,Haiti,Haiti,country,6
253,2.0,0:54:45,1900-01-01 02:49:00,Canada,Canada,country,6
254,2.0,0:57:04,1900-01-01 02:51:19,Canada,Canada,country,6
255,2.0,0:57:07,1900-01-01 02:51:22,Canada,Canada,country,6
256,2.0,0:57:46,1900-01-01 02:52:01,"Quebec City, Canada",Quebec City; Qc,city / area,4
257,2.0,0:58:40,1900-01-01 02:52:55,Haiti,Haiti,country,6
258,2.0,0:59:18,1900-01-01 02:53:33,Haiti,Haiti,country,6
259,2.0,0:59:20,1900-01-01 02:53:35,Haiti,Haiti,country,6
260,2.0,0:59:28,1900-01-01 02:53:43,Haiti,Haiti,country,6
261,2.0,0:59:47,1900-01-01 02:54:02,"Quebec City, Canada",Quebec City; Qc,city / area,4
262,2.0,0:59:55,1900-01-01 02:54:10,"Laval University, Quebec City, Canada",Laval University; Quebec City; Qc,very local,2
263,2.0,1:01:00,1900-01-01 02:55:15,"City Hall, 2 Des Jardins Quebec City, Canada",City Hall; 2 Des Jardins Quebec City; Qc,very local,2
264,2.0,1:01:01,1900-01-01 02:55:16,"Quebec City, Canada",Quebec City; Qc,city / area,4
265,2.0,1:02:06,1900-01-01 02:56:21,"City Hall, 2 Des Jardins Quebec City, Canada",City Hall; 2 Des Jardins Quebec City; Qc,very local,2
266,2.0,1:02:58,1900-01-01 02:57:13,"Montreal, Canada",Montreal; Qc,city / area,4
267,2.0,1:05:24,1900-01-01 02:59:39,"Laval University, Quebec City, Canada",Laval University; Quebec City; Qc,very local,2
268,2.0,1:05:34,1900-01-01 02:59:49,"Laval University, Quebec City, Canada",Laval University; Quebec City; Qc,very local,2
269,2.0,1:06:07,1900-01-01 03:00:22,"Quebec, Canada",Quebec,region,5
270,2.0,1:06:11,1900-01-01 03:00:26,"Quebec City, Canada",Quebec City; Qc,city / area,4
271,2.0,1:07:48,1900-01-01 03:02:03,"Laval University, Quebec City, Canada",Laval University; Quebec City; Qc,very local,2
272,2.0,1:07:53,1900-01-01 03:02:08,"Laval University, Quebec City, Canada",Laval University; Quebec City; Qc,very local,2
273,2.0,1:09:13,1900-01-01 03:03:28,"Laval University, Quebec City, Canada",Laval University; Quebec City; Qc,very local,2
274,3.0,0:00:12,1900-01-01 03:05:14,"Quebec City, Canada",Quebec City; Qc,city / area,4
275,3.0,0:00:17,1900-01-01 03:05:19,"Laval University, Quebec City, Canada",Laval University; Quebec City; Qc,very local,2
276,3.0,0:00:24,1900-01-01 03:05:26,"Quebec City, Canada",Quebec City; Qc,city / area,4
277,3.0,0:00:27,1900-01-01 03:05:29,"Quebec City, Canada",Quebec City; Qc,city / area,4
278,3.0,0:00:41,1900-01-01 03:05:43,"NYC, USA",New York; NY,city / area,4
279,3.0,0:00:43,1900-01-01 03:05:45,"Montreal, Canada",Montreal; Qc,city / area,4
280,3.0,0:00:46,1900-01-01 03:05:48,"Montreal, Canada",Montreal; Qc,city / area,4
281,3.0,0:00:51,1900-01-01 03:05:53,"Quebec City, Canada",Quebec City; Qc,city / area,4
282,3.0,0:01:04,1900-01-01 03:06:06,"Montreal, Canada",Montreal; Qc,city / area,4
283,3.0,0:01:14,1900-01-01 03:06:16,"Quebec City, Canada",Quebec City; Qc,city / area,4
284,3.0,0:01:25,1900-01-01 03:06:27,"NYC, USA",New York; NY,city / area,4
285,3.0,0:01:26,1900-01-01 03:06:28,"Montreal, Canada",Montreal; Qc,city / area,4
286,3.0,0:01:30,1900-01-01 03:06:32,"Montreal, Canada",Montreal; Qc,city / area,4
287,3.0,0:01:44,1900-01-01 03:06:46,"Quebec City, Canada",Quebec City; Qc,city / area,4
288,3.0,0:03:50,1900-01-01 03:08:52,"Laval University, Quebec City, Canada",Laval University; Quebec City; Qc,very local,2
289,3.0,0:04:47,1900-01-01 03:09:49,Canada,Canada,country,6
290,3.0,0:13:14,1900-01-01 03:18:16,Haiti,Haiti,country,6
291,3.0,0:18:07,1900-01-01 03:23:09,Jamaica,Jamaica,country,6
292,3.0,0:20:35,1900-01-01 03:25:37,Haiti,Haiti,country,6
293,3.0,0:21:46,1900-01-01 03:26:48,"Quebec, Canada",Quebec,region,5
294,3.0,0:21:48,1900-01-01 03:26:50,"Quebec, Canada",Quebec,region,5
295,3.0,0:24:26,1900-01-01 03:29:28,"Quebec, Canada",Quebec,region,5
296,3.0,0:24:38,1900-01-01 03:29:40,"Montreal, Canada",Montreal; Qc,city / area,4
297,3.0,0:26:56,1900-01-01 03:31:58,"Quebec, Canada",Quebec,region,5
298,3.0,0:27:49,1900-01-01 03:32:51,USA,USA,country,6
299,3.0,0:27:54,1900-01-01 03:32:56,"Quebec, Canada",Quebec,region,5
300,3.0,0:27:55,1900-01-01 03:32:57,USA,USA,country,6
301,3.0,0:28:02,1900-01-01 03:33:04,USA,USA,country,6
302,3.0,0:28:20,1900-01-01 03:33:22,"Montreal, Canada",Montreal; Qc,city / area,4
303,3.0,0:28:26,1900-01-01 03:33:28,USA,USA,country,6
304,3.0,0:31:48,1900-01-01 03:36:50,Haiti,Haiti,country,6
305,3.0,0:32:22,1900-01-01 03:37:24,Haiti,Haiti,country,6
306,3.0,0:32:27,1900-01-01 03:37:29,Haiti,Haiti,country,6
307,3.0,0:33:10,1900-01-01 03:38:12,Haiti,Haiti,country,6
308,3.0,0:34:35,1900-01-01 03:39:37,USA,USA,country,6
309,3.0,0:37:56,1900-01-01 03:42:58,Haiti,Haiti,country,6
310,3.0,0:40:01,1900-01-01 03:45:03,Haiti,Haiti,country,6
