agg_su_id,id,su_num,place,scale_order,time_start,time_end,time_length,num_minutes,mention_freq,mention_index,mention_places,mention_match_freq,mention_match_index,mention_match_places,mention_match_time_index,mention_first_match_time,mention_first_match_time_ratio,mention_coarser_match_freq,mention_coarser_match_index,mention_coarser_match_places,mention_finer_match_freq,mention_finer_match_index,mention_finer_match_places
189.0,189;190,180.0;181.0,_end,8,1900-01-01 02:57:54,1900-01-01 03:00:15,"['00', '02', '21']",2.35,1,;281,;Cuba,0,,,,0,0.0,0,,,0,,
191.0,191;192;193,182.0;183.0;184.0,Haiti,6,1900-01-01 03:00:15,1900-01-01 03:03:39,"['00', '03', '24']",3.4,2,;282;283,;Haiti;Haiti,2,;282;283,;Haiti;Haiti,;0 days 00:00:12;0 days 00:01:30,0 days 00:00:12,0.058823529411764705,0,,,0,,
194.0,194;195,185.0;186.0,"Port-au-Prince, Haiti",4,1900-01-01 03:03:39,1900-01-01 03:06:04,"['00', '02', '25']",2.4166666666666665,6,;284;285;286;287;288;289,";Port-au-Prince, Haiti;Haiti;Carrefour, Haiti;Pétionville, Haiti;Carrefour, Haiti;Carrefour, Haiti",1,;284,";Port-au-Prince, Haiti",;0 days 00:00:27,0 days 00:00:27,0.18620689655172415,1,;285,;Haiti,0,,
196.0,196,187.0,_end,8,1900-01-01 03:06:04,1900-01-01 03:06:06,"['00', '00', '02']",0.03333333333333333,0,,,0,,,,0,0.0,0,,,0,,
197.0,197,188.0,"Port-au-Prince, Haiti",4,1900-01-01 03:06:06,1900-01-01 03:07:19,"['00', '01', '13']",1.2166666666666666,0,,,0,,,,0,0.0,0,,,0,,
198.0,198,189.0,"Montreal, Canada",4,1900-01-01 03:07:19,1900-01-01 03:07:53,"['00', '00', '34']",0.5666666666666667,1,;290,;Haiti,0,,,,0,0.0,0,,,0,,
199.0,199,190.0,_end,8,1900-01-01 03:07:53,1900-01-01 03:07:59,"['00', '00', '06']",0.1,0,,,0,,,,0,0.0,0,,,0,,
200.0,200,191.0,Haiti,6,1900-01-01 03:07:59,1900-01-01 03:08:57,"['00', '00', '58']",0.9666666666666667,1,;291,;Haiti,1,;291,;Haiti,;0 days 00:00:17,0 days 00:00:17,0.29310344827586204,0,,,0,,
201.0,201,192.0,_end,8,1900-01-01 03:08:57,1900-01-01 03:09:02,"['00', '00', '05']",0.08333333333333333,0,,,0,,,,0,0.0,0,,,0,,
202.0,202,193.0,"Pénitentier National, Port-au-Prince, Haiti",2,1900-01-01 03:09:02,1900-01-01 03:09:49,"['00', '00', '47']",0.7833333333333333,0,,,0,,,,0,0.0,0,,,0,,
203.0,203,194.0,Haiti,6,1900-01-01 03:09:49,1900-01-01 03:12:19,"['00', '02', '30']",2.5,0,,,0,,,,0,0.0,0,,,0,,
204.0,204,nan,"Montreal, Canada",4,1900-01-01 03:09:49,1900-01-01 03:12:19,"['00', '02', '30']",2.5,0,,,0,,,,0,0.0,0,,,0,,
205.0,205;206,195.0;196.0,Haiti,6,1900-01-01 03:12:19,1900-01-01 03:13:15,"['00', '00', '56']",0.9333333333333333,2,;292;293,";Pétionville, Haiti;Port-au-Prince, Haiti",0,,,,0,0.0,0,,,2,;292;293,";Pétionville, Haiti;Port-au-Prince, Haiti"
207.0,207,197.0,_end,8,1900-01-01 03:13:15,1900-01-01 03:13:16,"['00', '00', '01']",0.016666666666666666,0,,,0,,,,0,0.0,0,,,0,,
208.0,208,198.0,Haiti,6,1900-01-01 03:13:16,1900-01-01 03:13:38,"['00', '00', '22']",0.36666666666666664,5,;294;295;296;297;298,";Grande Riviere du Nord, Haiti;Grande Riviere du Nord, Haiti;Jacmel, Haiti;Grande Riviere du Nord, Haiti;Grande Riviere du Nord, Haiti",0,,,,0,0.0,0,,,5,;294;295;296;297;298,";Grande Riviere du Nord, Haiti;Grande Riviere du Nord, Haiti;Jacmel, Haiti;Grande Riviere du Nord, Haiti;Grande Riviere du Nord, Haiti"
209.0,209,199.0,_end,8,1900-01-01 03:13:38,1900-01-01 03:13:40,"['00', '00', '02']",0.03333333333333333,0,,,0,,,,0,0.0,0,,,0,,
210.0,210,200.0,"Grande Riviere du Nord, Haiti",4,1900-01-01 03:13:40,1900-01-01 03:14:53,"['00', '01', '13']",1.2166666666666666,0,,,0,,,,0,0.0,0,,,0,,
211.0,211,201.0,_end,8,1900-01-01 03:14:53,1900-01-01 03:14:58,"['00', '00', '05']",0.08333333333333333,0,,,0,,,,0,0.0,0,,,0,,
212.0,212,202.0,"Grande Riviere du Nord, Haiti",4,1900-01-01 03:14:58,1900-01-01 03:15:23,"['00', '00', '25']",0.4166666666666667,0,,,0,,,,0,0.0,0,,,0,,
213.0,213;214;215,203.0;204.0;205.0,Haiti,6,1900-01-01 03:15:23,1900-01-01 03:16:37,"['00', '01', '14']",1.2333333333333334,8,;299;300;301;302;303;304;305;306,";Haiti;Port-au-Prince, Haiti;Pétionville, Haiti;Mexico City, Mexico;Mexico City, Mexico;Chile;Chile;Cuba",1,;299,;Haiti,;0 days 00:00:04,0 days 00:00:04,0.05405405405405406,0,,,2,;300;301,";Port-au-Prince, Haiti;Pétionville, Haiti"
216.0,216,nan,"Mexico City, Mexico",4,1900-01-01 03:15:57,1900-01-01 03:16:37,"['00', '00', '40']",0.6666666666666666,5,;302;303;304;305;306,";Mexico City, Mexico;Mexico City, Mexico;Chile;Chile;Cuba",2,;302;303,";Mexico City, Mexico;Mexico City, Mexico",;0 days 00:00:30;0 days 00:00:31,0 days 00:00:30,0.75,0,,,0,,
217.0,217,nan,Chile,6,1900-01-01 03:15:57,1900-01-01 03:16:37,"['00', '00', '40']",0.6666666666666666,5,;302;303;304;305;306,";Mexico City, Mexico;Mexico City, Mexico;Chile;Chile;Cuba",2,;304;305,;Chile;Chile,;0 days 00:00:35;0 days 00:00:37,0 days 00:00:35,0.875,0,,,0,,
218.0,218,nan,Cuba,6,1900-01-01 03:15:57,1900-01-01 03:16:37,"['00', '00', '40']",0.6666666666666666,5,;302;303;304;305;306,";Mexico City, Mexico;Mexico City, Mexico;Chile;Chile;Cuba",1,;306,;Cuba,;0 days 00:00:38,0 days 00:00:38,0.95,0,,,0,,
219.0,219,206.0,_end,8,1900-01-01 03:16:37,1900-01-01 03:16:40,"['00', '00', '03']",0.05,0,,,0,,,,0,0.0,0,,,0,,
220.0,220,207.0,"Pénitentier National, Port-au-Prince, Haiti",2,1900-01-01 03:16:40,1900-01-01 03:18:19,"['00', '01', '39']",1.65,1,;307,";CIDIHCA, Montreal, Canada",0,,,,0,0.0,0,,,0,,
221.0,221;222,208.0;209.0,_end,8,1900-01-01 03:18:19,1900-01-01 03:18:35,"['00', '00', '16']",0.26666666666666666,0,,,0,,,,0,0.0,0,,,0,,
223.0,223;224,210.0;211.0,"Mexico City, Mexico",4,1900-01-01 03:18:35,1900-01-01 03:19:35,"['00', '01', '00']",1.0,5,;308;309;310;311;312,";Mexico City, Mexico;Mexico City, Mexico;Mexico City, Mexico;Mexico City, Mexico;Chile",4,;308;309;310;311,";Mexico City, Mexico;Mexico City, Mexico;Mexico City, Mexico;Mexico City, Mexico",;0 days 00:00:01;0 days 00:00:04;0 days 00:00:08;0 days 00:00:50,0 days 00:00:01,0.016666666666666666,0,,,0,,
225.0,225;226;227,212.0;213.0;214.0,Chile,6,1900-01-01 03:19:35,1900-01-01 03:22:58,"['00', '03', '23']",3.3833333333333333,5,;313;314;315;316;317,;Chile;Chile;Chile;Cuba;Cuba,3,;313;314;315,;Chile;Chile;Chile,;0 days 00:00:05;0 days 00:02:05;0 days 00:02:34,0 days 00:00:05,0.024630541871921183,0,,,0,,
228.0,228;229;230,215.0;216.0;217.0,Cuba,6,1900-01-01 03:22:58,1900-01-01 03:23:38,"['00', '00', '40']",0.6666666666666666,2,;318;319,;France;Cuba,1,;319,;Cuba,;0 days 00:00:13,0 days 00:00:13,0.325,0,,,0,,
231.0,231,218.0,Chile,6,1900-01-01 03:23:38,1900-01-01 03:24:06,"['00', '00', '28']",0.4666666666666667,1,;320,;Chile,1,;320,;Chile,;0 days 00:00:18,0 days 00:00:18,0.6428571428571429,0,,,0,,
232.0,232;233;234,nan;219.0;220.0,Cuba,6,1900-01-01 03:23:38,1900-01-01 03:25:52,"['00', '02', '14']",2.2333333333333334,6,;320;321;322;323;324;325,;Chile;Cuba;Cuba;Cuba;Chile;Cuba,4,;321;322;323;325,;Cuba;Cuba;Cuba;Cuba,;0 days 00:00:28;0 days 00:00:34;0 days 00:01:12;0 days 00:02:12,0 days 00:00:28,0.208955223880597,0,,,0,,
235.0,235,221.0,_end,8,1900-01-01 03:25:52,1900-01-01 03:25:58,"['00', '00', '06']",0.1,0,,,0,,,,0,0.0,0,,,0,,
236.0,236;237,222.0;223.0,Cuba,6,1900-01-01 03:25:58,1900-01-01 03:28:13,"['00', '02', '15']",2.25,3,;326;327;328,;Cuba;Cuba;Cuba,3,;326;327;328,;Cuba;Cuba;Cuba,;0 days 00:00:02;0 days 00:01:19;0 days 00:01:29,0 days 00:00:02,0.014814814814814815,0,,,0,,
238.0,238,224.0,Mexico,6,1900-01-01 03:28:13,1900-01-01 03:28:16,"['00', '00', '03']",0.05,1,;329,;Mexico,1,;329,;Mexico,;0 days 00:00:02,0 days 00:00:02,0.6666666666666666,0,,,0,,
239.0,239,225.0,"Pénitentier National, Port-au-Prince, Haiti",2,1900-01-01 03:28:16,1900-01-01 03:29:30,"['00', '01', '14']",1.2333333333333334,0,,,0,,,,0,0.0,0,,,0,,
240.0,240,226.0,"Toussaint Louverture International Airport, Haiti; Mexico city, Mexico",1,1900-01-01 03:29:30,1900-01-01 03:29:35,"['00', '00', '05']",0.08333333333333333,1,;330,";Mexico City, Mexico",0,,,,0,0.0,0,,,0,,
241.0,241,227.0,Chile,6,1900-01-01 03:29:35,1900-01-01 03:30:23,"['00', '00', '48']",0.8,2,;331;332,;Chile;Cuba,1,;331,;Chile,;0 days 00:00:10,0 days 00:00:10,0.20833333333333334,0,,,0,,
242.0,242,nan,Cuba,6,1900-01-01 03:29:35,1900-01-01 03:30:23,"['00', '00', '48']",0.8,2,;331;332,;Chile;Cuba,1,;332,;Cuba,;0 days 00:00:11,0 days 00:00:11,0.22916666666666666,0,,,0,,
243.0,243;244,228.0;229.0,_end,8,1900-01-01 03:30:23,1900-01-01 03:30:52,"['00', '00', '29']",0.48333333333333334,0,,,0,,,,0,0.0,0,,,0,,
245.0,245,230.0,Cuba,6,1900-01-01 03:30:52,1900-01-01 03:30:53,"['00', '00', '01']",0.016666666666666666,1,;333,;Cuba,1,;333,;Cuba,;0 days 00:00:00,0 days 00:00:00,0.0,0,,,0,,
246.0,246;247;248;249,231.0;232.0;233.0;234.0,"Havana, Cuba",4,1900-01-01 03:30:53,1900-01-01 03:31:53,"['00', '01', '00']",1.0,9,;334;335;336;337;338;339;340;341;342,";Havana, Cuba;Havana, Cuba;Havana, Cuba;Havana, Cuba;Havana, Cuba;Havana, Cuba;Havana, Cuba;Havana, Cuba;Havana, Cuba",9,;334;335;336;337;338;339;340;341;342,";Havana, Cuba;Havana, Cuba;Havana, Cuba;Havana, Cuba;Havana, Cuba;Havana, Cuba;Havana, Cuba;Havana, Cuba;Havana, Cuba",;0 days 00:00:07;0 days 00:00:08;0 days 00:00:10;0 days 00:00:15;0 days 00:00:18;0 days 00:00:19;0 days 00:00:20;0 days 00:00:24;0 days 00:00:35,0 days 00:00:07,0.11666666666666667,0,,,0,,
250.0,250,235.0,_end,8,1900-01-01 03:31:53,1900-01-01 03:31:55,"['00', '00', '02']",0.03333333333333333,0,,,0,,,,0,0.0,0,,,0,,
251.0,251;252,236.0;237.0,Cuba,6,1900-01-01 03:31:55,1900-01-01 03:35:02,"['00', '03', '07']",3.1166666666666667,3,;343;344;345,";Cuba;Oriente, Cuba;Cuba",2,;343;345,;Cuba;Cuba,;0 days 00:02:43;0 days 00:02:57,0 days 00:02:43,0.8716577540106952,0,,,1,;344,";Oriente, Cuba"
253.0,253,238.0,_end,8,1900-01-01 03:35:02,1900-01-01 03:35:06,"['00', '00', '04']",0.06666666666666667,0,,,0,,,,0,0.0,0,,,0,,
254.0,254;255;256,239.0;240.0;241.0,Cuba,6,1900-01-01 03:35:06,1900-01-01 03:37:42,"['00', '02', '36']",2.6,6,;346;347;348;349;350;351,;Cuba;Cuba;Cuba;Haiti;Cuba;Canada,4,;346;347;348;350,;Cuba;Cuba;Cuba;Cuba,;0 days 00:00:32;0 days 00:00:33;0 days 00:02:17;0 days 00:02:31,0 days 00:00:32,0.20512820512820512,0,,,0,,
257.0,257,242.0,"Montreal, Canada",4,1900-01-01 03:37:42,1900-01-01 03:37:59,"['00', '00', '17']",0.2833333333333333,4,;352;353;354;355,";Haiti;Cuba;Haiti;Montreal, Canada",1,;355,";Montreal, Canada",;0 days 00:00:16,0 days 00:00:16,0.9411764705882353,0,,,0,,
258.0,258,243.0,_end,8,1900-01-01 03:37:59,1900-01-01 03:38:10,"['00', '00', '11']",0.18333333333333332,3,;356;357;358,";Havana, Cuba;Haiti;Cuba",0,,,,0,0.0,0,,,0,,
259.0,259,244.0,"Montreal, Canada",4,1900-01-01 03:38:10,1900-01-01 03:39:07,"['00', '00', '57']",0.95,1,;359,;Haiti,0,,,,0,0.0,0,,,0,,
260.0,260,245.0,_end,8,1900-01-01 03:39:07,1900-01-01 03:39:07,"['00', '00', '00']",0.0,0,,,0,,,,0,0.0,0,,,0,,
261.0,261;262,246.0;247.0,"Montreal, Canada",4,1900-01-01 03:39:07,1900-01-01 03:40:00,"['00', '00', '53']",0.8833333333333333,3,;360;361;362,";Montreal, Canada;Maison D'Haiti, Montreal, Canada;Maison D'Haiti, Montreal, Canada",1,;360,";Montreal, Canada",;0 days 00:00:01,0 days 00:00:01,0.018867924528301886,0,,,2,;361;362,";Maison D'Haiti, Montreal, Canada;Maison D'Haiti, Montreal, Canada"
263.0,263,248.0,Haiti,6,1900-01-01 03:40:00,1900-01-01 03:40:19,"['00', '00', '19']",0.31666666666666665,3,;363;364;365,";Haiti;Cuba;Montreal, Canada",1,;363,;Haiti,;0 days 00:00:12,0 days 00:00:12,0.631578947368421,0,,,0,,
264.0,264,nan,Cuba,6,1900-01-01 03:40:00,1900-01-01 03:40:19,"['00', '00', '19']",0.31666666666666665,3,;363;364;365,";Haiti;Cuba;Montreal, Canada",1,;364,;Cuba,;0 days 00:00:13,0 days 00:00:13,0.6842105263157895,0,,,0,,
265.0,265,nan,"Montreal, Canada",4,1900-01-01 03:40:00,1900-01-01 03:40:19,"['00', '00', '19']",0.31666666666666665,3,;363;364;365,";Haiti;Cuba;Montreal, Canada",1,;365,";Montreal, Canada",;0 days 00:00:14,0 days 00:00:14,0.7368421052631579,0,,,0,,
266.0,266,249.0,Haiti,6,1900-01-01 03:40:19,1900-01-01 03:43:52,"['00', '03', '33']",3.55,15,;366;367;368;369;370;371;372;373;374;375;376;377;378;379;380,";Cuba;Cuba;Cuba;Cuba;Cuba;Cuba;Haiti;Haiti;Canada;Canada;Haiti;Quebec, Canada;Montreal, Canada;Haiti;Rue de Castelnau, Montreal, Canada",4,;372;373;376;379,;Haiti;Haiti;Haiti;Haiti,;0 days 00:01:19;0 days 00:01:19;0 days 00:01:34;0 days 00:02:03,0 days 00:01:19,0.37089201877934275,0,,,0,,
267.0,267,nan,Cuba,6,1900-01-01 03:40:19,1900-01-01 03:43:52,"['00', '03', '33']",3.55,15,;366;367;368;369;370;371;372;373;374;375;376;377;378;379;380,";Cuba;Cuba;Cuba;Cuba;Cuba;Cuba;Haiti;Haiti;Canada;Canada;Haiti;Quebec, Canada;Montreal, Canada;Haiti;Rue de Castelnau, Montreal, Canada",6,;366;367;368;369;370;371,;Cuba;Cuba;Cuba;Cuba;Cuba;Cuba,;0 days 00:00:08;0 days 00:00:19;0 days 00:00:33;0 days 00:00:47;0 days 00:01:12;0 days 00:01:18,0 days 00:00:08,0.03755868544600939,0,,,0,,
268.0,268;269,nan;250.0,"Montreal, Canada",4,1900-01-01 03:40:19,1900-01-01 03:45:15,"['00', '04', '56']",4.933333333333334,18,;366;367;368;369;370;371;372;373;374;375;376;377;378;379;380;381;382;383,";Cuba;Cuba;Cuba;Cuba;Cuba;Cuba;Haiti;Haiti;Canada;Canada;Haiti;Quebec, Canada;Montreal, Canada;Haiti;Rue de Castelnau, Montreal, Canada;Cuba;Cuba;Cuba",1,;378,";Montreal, Canada",;0 days 00:01:55,0 days 00:01:55,0.3885135135135135,2,;374;375,;Canada;Canada,1,;380,";Rue de Castelnau, Montreal, Canada"
270.0,270,nan,Cuba,6,1900-01-01 03:43:52,1900-01-01 03:45:15,"['00', '01', '23']",1.3833333333333333,3,;381;382;383,;Cuba;Cuba;Cuba,3,;381;382;383,;Cuba;Cuba;Cuba,;0 days 00:00:08;0 days 00:00:18;0 days 00:00:53,0 days 00:00:08,0.0963855421686747,0,,,0,,
271.0,271,251.0,"Montreal, Canada",4,1900-01-01 03:45:15,1900-01-01 03:45:21,"['00', '00', '06']",0.1,0,,,0,,,,0,0.0,0,,,0,,
272.0,272,nan,Cuba,6,1900-01-01 03:45:15,1900-01-01 03:45:21,"['00', '00', '06']",0.1,0,,,0,,,,0,0.0,0,,,0,,
273.0,273,252.0,_end,8,1900-01-01 03:45:21,1900-01-01 03:47:31,"['00', '02', '10']",2.1666666666666665,3,;384;385;386,";Cuba;Moscow, Russia;Canada",0,,,,0,0.0,0,,,0,,
274.0,274,253.0,"Montreal, Canada",4,1900-01-01 03:47:31,1900-01-01 03:51:08,"['00', '03', '37']",3.6166666666666667,1,;387,;Cuba,0,,,,0,0.0,0,,,0,,
275.0,275,nan,Cuba,6,1900-01-01 03:47:31,1900-01-01 03:51:08,"['00', '03', '37']",3.6166666666666667,1,;387,;Cuba,1,;387,;Cuba,;0 days 00:03:16,0 days 00:03:16,0.9032258064516129,0,,,0,,
276.0,276,254.0,"Montreal, Canada",4,1900-01-01 03:51:08,1900-01-01 03:52:04,"['00', '00', '56']",0.9333333333333333,0,,,0,,,,0,0.0,0,,,0,,
